Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website,Industries
O'RIGHT,2022-12-07,83000000,Seed,https://www.linkedin.com/company/o-right,https://oright.io,AI
Go Zero,2022-12-07,1500000,Seed,https://www.linkedin.com/company/lets-go-zero/,https://letsgozero.in/,AI
Creme Castle,2022-12-07,70000000,Seed,https://www.linkedin.com/company/cremecastle/,https://cremecastle.in/,AI
Nurture Well Foods,2022-12-07,500000000,Seed,https://www.linkedin.com/company/nurturewell/,https://www.nurturewell.com,AI
DeepMatrix,2022-12-07,1600000,Seed,https://www.linkedin.com/company/deepmatrix/,https://deepmatrix.io,AI
Nurturev,2022-12-07,1000000,Seed,https://www.linkedin.com/company/nurturev/,https://www.nurturev.com,AI
Acculi Labs,2022-12-07,1500000,Seed,https://www.linkedin.com/company/acculi-labs/,https://www.lyfas.com/,AI
Nutrizoe,2022-12-07,209108,Seed,https://www.linkedin.com/company/nutrizoe/,https://www.nutrizoe.com,AI
PeAr Technologies,2022-12-07,47877,Seed,https://www.linkedin.com/company/14494257/admin/,https://www.peartech.in/,AI
Mom's Home,2022-12-07,50000000,Seed,https://www.linkedin.com/company/momshome-private-limited,https://www.momshome.in,AI
Alchemyst AI,2022-12-07,300000,Seed,https://www.linkedin.com/company/alchemystai,https://getalchemystai.com/,AI
Ziptrrip,2022-12-07,20000000,Pre-Seed,https://www.linkedin.com/company/wtpl-ziptrrip/,https://ziptrrip.com,AI
Mushin Innovation Labs,2022-12-07,250000,Seed,https://www.linkedin.com/company/mushinlabs,https://www.mushinlabs.com,AI
IG Drones,2022-12-07,1000000,Seed,https://www.linkedin.com/company/igdrones/,https://igdrones.com/,AI
PickMyWork,2022-12-07,,Seed,https://www.linkedin.com/company/pickmywork/mycompany/?viewAsMember=true,https://pickmywork.com/,AI
Corvi LED Light,2022-12-07,656000000,Series B,https://www.linkedin.com/company/corvi-light,https://corvi.com/,AI
MyFitness,2022-12-07,1200000,Seed,https://www.linkedin.com/company/my-fitness,https://myfitness.in/,AI
LogicLadder,2022-12-07,2500000,Series A,https://www.linkedin.com/company/logicladder/,https://logicladder.com,AI
Krimanshi,2022-12-07,,Seed,https://www.linkedin.com/company/krimanshi/,https://www.krimanshi.com,AI
Nanosafe Solutions,2022-12-07,31300000,Seed,https://www.linkedin.com/company/nanosafe-solutions-private-limited/,https://nanosafesolutions.com/,AI
Abyom SpaceTech and Defence Pvt. Ltd.,2022-12-07,2500000,Seed,https://www.linkedin.com/company/abyomspacetech,https://abyom.com,AI
plutos ONE,2022-12-07,2000000,Seed,https://www.linkedin.com/company/plutos-one/,https://www.plutos.one/,AI
Aviotron Aerospace,2022-12-07,49600000,Seed,https://www.linkedin.com/company/aviotron-aerospace,https://aerobay.in,AI
ZERON,2022-12-07,,Seed,https://www.linkedin.com/company/securezeron,https://zeron.one,AI
Crest,2022-12-07,,Seed,https://www.linkedin.com/company/get-crest/mycompany,https://www.getcrest.ai,AI
iVP Semi,2022-12-07,5000000,Seed,https://www.linkedin.com/company/ivp-semiconductor,https://www.ivpsemi.com,AI
Curry it,2022-12-07,45000000,Seed,https://www.linkedin.com/company/curryit/,https://www.curryit.in/,AI
Devnagri,2022-12-07,,Seed,https://www.linkedin.com/company/thedevnagri/,https://www.devnagri.com,AI
Let's Try,2022-12-07,,Seed,https://www.linkedin.com/company/earth-crust/,https://www.letstryfoods.com,AI
CarePay,2022-12-07,,Seed,https://www.linkedin.com/company/carepayin/,https://www.carepay.money/,AI
Dexif,2022-12-07,4000000,Seed,https://www.linkedin.com/company/dexif,https://www.dexif.in,AI
BuyEazzy,2022-12-07,4250000,Series A,https://www.linkedin.com/company/buyeazzy/,https://www.buyeazzy.com/,AI
Wisedrive Technologies,2022-12-07,,Seed,https://www.linkedin.com/company/wisedrivewarranty/,https://www.wisedrive.in/,AI
FretBox,2022-12-07,,Seed,https://www.linkedin.com/company/fretbox,https://www.fretbox.in,AI
Burma Burma,2022-12-07,2000000,Seed,https://www.linkedin.com/company/burma-burma-restaurant-tea-room,https://www.burmaburma.in/index.php,AI
FreightMango,2022-12-07,350000,Seed,https://in.linkedin.com/company/freightmango,https://freightmango.com/,AI
Rocksport,2022-12-07,3000000,Series A,https://www.linkedin.com/company/great-rocksport-pvt-ltd-/,https://rocksport.in/,AI
INDRA,2022-12-07,4000000,Series A,https://www.linkedin.com/company/indrawater,https://www.indrawater.com,AI
Circle Of Games,2022-12-07,1000000,Seed,https://www.linkedin.com/company/circle-of-games/?originalSubdomain=in,https://circleofgames.com,AI
Economy Process Solutions,2022-12-07,1000000000,Series A,https://www.linkedin.com/company/economy-process-solutions/,https://www.economysolutions.in/,AI
WTF Gyms and Technology,2022-12-07,500000,Seed,https://in.linkedin.com/company/wtfgyms,https://wtfgyms.com,AI
Ikin Global,2022-12-07,1000000,Seed,https://www.linkedin.com/showcase/ikin-global,https://ikinglobal.com/,AI
Order For Health,2022-12-07,10000000,Seed,https://www.linkedin.com/company/o4h-order-for-health/,https://o4h.in/,AI
LogistieX,2022-12-07,250000,Seed,https://www.linkedin.com/company/logistiex,https://logistiex.com,AI
trezi,2022-12-07,,Series A,https://www.linkedin.com/company/trezi-by-smartvizx/,https://trezi.com,AI
Unipe,2022-12-07,,Seed,https://www.linkedin.com/company/unipe-technology-inc/,https://www.unipe.money/,AI
RoshAi,2022-12-07,1000000,Seed,https://www.linkedin.com/company/roshartificialintelligence,https://www.rosh.ai,AI
Plus Gold,2022-12-07,1200000,Seed,https://www.linkedin.com/company/plusgoldin,https://plusgold.in,AI
Survey Analytica,2022-12-07,50000000,Seed,https://www.linkedin.com/products/cosmoneural-surveyanalytica/,https://surveyanalytica.com/,AI
Bull Agritech,2022-12-07,100000,Pre-Seed,https://www.linkedin.com/company/bull-agritech/?originalSubdomain=in,https://www.bullagritech.in/,AI
MiniMines Cleantech Solutions,2022-12-07,,Seed,https://www.linkedin.com/company/mini-mines/?viewAsMember=true,https://www.m-mines.com/,AI
Heltar,2022-12-07,125000,Pre-Seed,https://in.linkedin.com/company/heltar,https://www.heltar.com,AI
Toolsvilla,2022-12-07,,Seed,https://www.linkedin.com/company/toolsvilla/,https://www.toolsvilla.com,AI
Control One AI,2022-12-07,350000,Pre-Seed,https://www.linkedin.com/company/control-one-ai/?viewAsMember=true,https://www.controlone.ai/,AI
Secret Alchemist,2022-12-07,500000,Seed,https://www.linkedin.com/company/secret-alchemist,https://secretalchemist.com,AI
Embifi,2022-12-07,,Seed,https://www.linkedin.com/company/embifi,https://www.embifi.in,AI
ApniBus,2022-12-07,,Seed,https://in.linkedin.com/company/apnibus,https://www.apnibus.com,AI
Cambrian Bioworks,2022-12-07,1450000,Seed,https://www.linkedin.com/company/cambrian-bioworks,https://cambrianbioworks.com,AI
BeepKart,2022-12-07,540000000,Series A,https://www.linkedin.com/company/beepkart/,https://beepkart.com/,AI
NewsReach,2022-12-07,474306,Series A,https://www.linkedin.com/company/newreach-india/about/,https://www.newsreach.in,AI
Sumosave,2022-12-07,3300000,Seed,https://www.linkedin.com/company/sumosave-retail-venture-pvt-ltd/,https://sumosave.in/index.php,AI
Simple Energy,2022-12-07,20000000,Series A,https://www.linkedin.com/company/simple-energy-pvt-ltd,https://www.simpleenergy.in,AI
CHOSEN by Dermatology,2022-12-07,1200000,Seed,https://www.linkedin.com/company/chosenstore/,https://chosenstore.in/,AI
Assessli,2022-12-07,250000,Seed,https://in.linkedin.com/company/assessli,https://www.oneoath.in/,AI
FruBon,2022-12-07,7700000,Series A,https://www.linkedin.com/company/devmilkfoods/,https://frubon.com/,AI
Oncare Cancer - Best Cancer Treatment Delhi,2022-12-07,1000000,Seed,https://www.linkedin.com/company/oncarecancercare,https://oncarecancer.com/,AI
Ease My Vacations Private Limited,2022-12-07,3000000,Seed,https://www.linkedin.com/company/easemyvacations,https://www.easemyvacation.com,AI
Honey Twigs,2022-12-07,7500000,Seed,https://www.linkedin.com/company/nectwork-foods/,https://honeytwigs.co,AI
Vobble,2022-12-07,1000000,Seed,https://www.linkedin.com/company/vobble,https://www.vobble.fun,AI
Where U Elevate,2022-12-07,2000000,Pre-Seed,https://www.linkedin.com/company/whereuelevate,https://whereuelevate.com,AI
BNZ Green,2022-12-07,100000,Pre-Seed,https://www.linkedin.com/company/become-net-zero/?originalSubdomain=in,https://bnzgreen.io/,AI
Freshleaf Teas,2022-12-07,10000000,Seed,https://www.linkedin.com/company/freshleaf-teas,https://freshleafteas.com,AI
JUSTO,2022-12-07,5000000,Seed,https://www.linkedin.com/company/justo-realfintech/,https://www.justo.co.in/,AI
Lumosys,2022-12-07,4000000,Pre-Seed,https://www.linkedin.com/company/lumosysindia/,https://lumosys.in/,AI
Ai Web Design,2022-12-07,5000000,Seed,https://www.linkedin.com/in/ai-web-design/,https://www.aiwebdesign.co.in,AI
Redinent,2022-12-07,417000,Seed,https://www.linkedin.com/company/redinent,https://www.redinent.com,AI
FlyNava Technologies,2022-12-07,2500000,Seed,https://www.linkedin.com/company/flynava-technologies-pvt-ltd.,https://www.flynava.com/,AI
Livo.ai,2022-12-07,557507,Seed,https://www.linkedin.com/company/livoai,https://www.livo.ai,AI
Careervira,2022-12-07,1400000,Seed,https://www.linkedin.com/company/careervira,https://www.careervira.com,AI
Raho Hospitalities,2022-12-07,20000000,Seed,https://www.linkedin.com/company/raho-hospitalities/,https://raho.co.in/,AI
Metis Intellisystems,2022-12-07,13000000,Pre-Seed,https://www.linkedin.com/company/metis-intel,https://metisintel.in,AI
Lifechart,2022-12-07,500000,Seed,https://www.linkedin.com/company/lifechart-talk-to-experts,https://www.lifechartayurveda.in/,AI
Big.Jobs,2022-12-07,125000,Pre-Seed,https://www.linkedin.com/company/thebigjobs/,https://big.jobs,AI
CazhOn,2022-12-07,4000000,Pre-Seed,https://www.linkedin.com/company/cazhon,https://cazhon.com,AI
IONIC,2022-12-07,215000,Pre-Seed,https://www.linkedin.com/company/ionic-s/?viewAsMember=true,https://www.ionic-s.com/,AI
ProFinTech Technologies,2022-12-07,1400000,Seed,https://www.linkedin.com/company/profintech-technologies/?originalSubdomain=in,https://www.profintech.in/,AI
Burgerama,2022-12-07,,Seed,https://www.linkedin.com/company/burgerama/about/,https://www.burgerama.in/,AI
Amaha (formerly InnerHour),2022-12-07,500000000,Series A,https://www.linkedin.com/company/innerhour/,https://www.amahahealth.com/,AI
Khyaal,2022-12-07,4200000,Seed,https://www.linkedin.com/company/khyaal,https://www.khyaal.com,AI
Astroborne space and defence technologies,2022-12-07,6500000,Seed,https://www.linkedin.com/company/astroborne/,https://www.astroborne.in,AI
Lohum,2022-12-07,4500000000,Series B,https://www.linkedin.com/company/lohum-cleantech-pvt-ltd/,https://www.lohum.com/,AI
Wiz Freight,2022-12-07,933000000,Series B,https://www.linkedin.com/company/wizfreight,https://wizfreight.com,AI
Tinyone - Mom Knows The Best,2022-12-07,100000,Pre-Seed,https://www.linkedin.com/company/tinyone-mom-knows-the-best,https://www.tinyone.in,AI
FreeStand Sampling,2022-12-07,400000,Seed,https://www.linkedin.com/company/freestandindia,https://www.freestand.in,AI
Garden of Joy,2022-12-07,8400000,Seed,https://www.linkedin.com/company/garden-of-joy-landscaping,https://www.gardenofjoy.in,AI
Cornext,2022-12-07,2200000,Seed,https://www.linkedin.com/company/cornext,https://www.cornext.in,AI
Medoc Health,2022-12-07,1000000,Pre-Seed,https://www.linkedin.com/company/medochealth,https://medochealth.in,AI
Enso Logic,2022-12-07,801876,Seed,https://www.linkedin.com/company/30875078/admin/,https://www.ensologic.com,AI
CredoHire,2022-12-07,150000,Pre-Seed,https://linkedin.com/company/credohire,https://www.credohire.ai/,AI
HydroMind,2022-12-07,,Seed,https://www.linkedin.com/company/hydromind-group/,https://www.hydromind.in,AI
Ladies Who Lead,2022-12-07,1000000,Seed,https://www.linkedin.com/company/ladieswholead,https://ladieswholead.in,AI
Maxvolt Energy Industries,2022-12-07,1500000,Seed,https://www.linkedin.com/company/maxvoltbattery,https://www.maxvoltenergy.com,AI
GetCurious (formerly UserStudy),2022-12-07,,Seed,https://www.linkedin.com/company/userstudy,https://userstudy.co/,AI
Telluris Biotech,2022-12-07,754954,Series A,https://www.linkedin.com/company/telluris-biotech-india,https://www.tellurisbiotech.com/,AI
Dhaksha,2022-12-07,1500000000,Series A,https://www.linkedin.com/company/dhakshadrones/,https://dhakshadrones.com/,AI
Kaarigar Mandi,2022-12-07,17500000,Seed,https://www.linkedin.com/company/kaarigarmandi/,https://kaarigarmandi.in/,AI
Vahan,2022-12-07,10000000,Series B,https://www.linkedin.com/company/vahan-inc-/,https://vahan.co/,AI
Amwoodo Eco Products Pvt Ltd,2022-12-07,1000000,Seed,https://www.linkedin.com/company/amwoodo,https://www.amwoodo.com,AI
Select Brands,2022-12-07,65000000,Seed,https://www.linkedin.com/company/techleads-exim-pvt-ltd/,https://www.selectbrands.in/,AI
Radiant Design,2022-12-07,,Seed,https://www.linkedin.com/company/radiantdesignchennai/,https://www.radiantdesign.in/,AI
Qul FRUiTS,2022-12-07,600000000,Series A,https://www.linkedin.com/company/qul-fruits/,https://qulfruits.com/,AI
House of Biryani,2022-12-07,2000000,Seed,https://www.linkedin.com/company/house-of-beriyan,https://www.houseofbiryan.com,AI
Calibr,2022-12-07,,Seed,https://www.linkedin.com/company/calibr-ai,https://calibr.ai,AI
Evify,2022-12-07,1300000,Seed,https://www.linkedin.com/company/evify-logitech-pvt-ltd,https://www.evify.co.in,AI
Meratractor,2022-12-07,168836,Seed,https://www.linkedin.com/company/meratractor.com/,https://meratractor.com,AI
MACHAJO,2022-12-07,300000,Series A,https://www.linkedin.com/company/machajo,https://machajo.com/,AI
Aikenist,2022-12-07,,Seed,https://www.linkedin.com/company/aikenist,https://www.aikenist.com,AI
Dice,2022-12-07,420000000,Series A,https://www.linkedin.com/company/dicetech,https://dice.tech,AI
Stylox,2022-12-07,20000000,Seed,https://www.linkedin.com/company/stylox-fashion,https://stylox.in,AI
Mimansa,2022-12-07,33000000,Seed,https://www.linkedin.com/company/mimansa-industries-pvt-ltd,https://mimansaindustries.com,AI
Urja Sathi,2022-12-07,3500000,Seed,https://www.linkedin.com/company/urja-sathi-dedicated-solar-mobile-app-for-b2b-and-b2c,https://urjasathi.com,AI
Oneiric Gaming,2022-12-07,1000000,Seed,https://www.linkedin.com/company/oneiricgaming,https://oneiricgaming.com,AI
Sahaj Gaming,2022-12-07,350000,Pre-Seed,https://www.linkedin.com/company/sahaj-gaming,https://sahajgaming.com,AI
Mitra,2022-12-07,110000000,Seed,https://www.linkedin.com/company/mitrafoods/,https://themitra.co.in/,AI
MHTECHIN,2022-12-07,120000,Pre-Seed,https://www.linkedin.com/company/mhtechin/,https://www.mhtechin.com,AI
Torus Robotics,2022-12-07,470000,Seed,https://www.linkedin.com/company/torus-robotics,https://www.torusrobotics.com,AI
Foodcloud,2022-12-07,,Seed,https://www.linkedin.com/company/foodcloud-in,https://www.foodcloud.in,AI
Codersbay Technologies,2022-12-07,606088,Seed,https://www.linkedin.com/company/codersbay/,https://www.codersbaytech.com,AI
GetSupp,2022-12-07,,Seed,https://www.linkedin.com/company/getsupp/?originalSubdomain=in,https://www.getsupp.com/,AI
Clusterzap.ai,2022-12-07,10000,Seed,https://in.linkedin.com/company/clusterzapai,https://www.clusterzap.ai,AI
NatNosh,2022-12-07,270000,Series A,https://www.linkedin.com/company/natnosh/,https://natnosh.com/,AI
SWIRL,2022-12-07,91000000,Seed,https://www.linkedin.com/company/swirlliveapp,https://www.goswirl.live,AI
Vlippr,2022-12-07,120000,Seed,https://www.linkedin.com/company/vlippr/,https://Vlippr.com,AI
Monika Alcobev,2022-12-07,3308223,Series A,https://www.linkedin.com/company/monika-alcobev/,https://monikaalcobev.com/,AI
Adsolut Media,2022-12-07,30000,Pre-Seed,https://www.linkedin.com/company/adsolut-media,https://adsolut.in,AI
Svish on The Go,2022-12-07,,Seed,https://www.linkedin.com/company/svish/,https://gosvish.com/,AI
NAPTAPGO,2022-12-07,50000,Pre-Seed,https://www.linkedin.com/company/naptapgo/,https://www.naptapgo.com,AI
Knight International,2022-12-07,300000,Series A,https://www.linkedin.com/company/theknightinternational/,https://knightaesthetics.com/,AI
Limechat,2022-12-07,,Seed,https://www.linkedin.com/company/limechat/,https://www.limechat.ai/,AI
Loyka,2022-12-07,1102169,Seed,https://www.linkedin.com/company/loyka/,https://www.loyka.co/,AI
Behtar Zindagi,2022-12-07,,Seed,https://www.linkedin.com/company/behtar-zindagi/,https://behtarzindagi.in/,AI
Raiyath,2022-12-07,250000,Seed,https://www.linkedin.com/company/unified-harvest,https://www.raiyath.com,AI
Biggies Burger,2022-12-07,,Seed,https://www.linkedin.com/company/biggiesburger,https://biggiesburger.com,AI
KBZ Food,2022-12-07,1083609,Seed,https://www.linkedin.com/company/kbz-food-india-pvt-ltd,https://kbzfood.com,AI
Urban Harvest,2022-12-07,6695696,Series A,https://www.linkedin.com/company/urban-harvest-official/,https://uharvest.in/,AI
Threat Whisper,2022-12-07,1000000,Seed,https://www.linkedin.com/in/threat-whisper-429414338/,https://threatwhisper.com/,AI
Bhooshans Junior,2022-12-07,69785,Pre-Seed,https://www.linkedin.com/company/bhooshansjunior/,https://www.bhooshansjr.in/,AI
Being Chef,2022-12-07,89969,Seed,https://www.linkedin.com/company/being-chef,https://beingchef.com,AI
Fix My Curls,2022-12-07,,Seed,https://www.linkedin.com/company/fix-my-curls,https://fixmycurls.com,AI
Electrade,2022-12-07,,Seed,https://www.linkedin.com/company/electradeindia,https://www.hnhcart.com,AI
vahanwire,2022-12-07,300000,Seed,https://www.linkedin.com/company/14613652/admin/dashboard/,https://vahanwire.com/,AI
Navata Supply Chain Solutions,2022-12-07,,Seed,https://www.linkedin.com/company/navatascs,https://navatascs.com,AI
Clapingo,2022-12-07,,Seed,https://www.linkedin.com/company/clapingo,https://clapingo.com,AI
vHub.ai,2022-12-07,,Seed,https://www.linkedin.com/company/vhubai,https://www.vhub.ai,AI
Prabhu Bhakti,2022-12-07,,Seed,https://www.linkedin.com/company/prabhu-bhakti/,https://prabhubhakti.in/,AI
CI Metrics,2022-12-07,,Seed,https://www.linkedin.com/company/ci-metrics/,https://www.ci-metrics.com/,AI
Renoswift,2022-12-07,,Seed,https://www.linkedin.com/company/renowswift/,https://www.renoswift.com/,AI
Travel Buddy,2022-12-07,,Pre-Seed,https://www.linkedin.com/company/beatravelbuddy,https://www.beatravelbuddy.com,AI
BusinessOnBot,2022-12-07,,Seed,https://www.linkedin.com/company/businessonbot,https://www.businessonbot.com,AI
Brown Living,2022-12-07,,Pre-Seed,https://www.linkedin.com/company/brown-living,https://brownliving.in,AI
Nautical Wings Aerospace,2022-12-07,,Seed,https://www.linkedin.com/company/nautical-wings/,https://nauticalwings.com/,AI
Power Sutra,2022-12-07,,Pre-Seed,https://www.linkedin.com/company/powersutra,https://www.powersutra.co/,AI
